[0.75869, 0.59758, 15814.0, 6.0, 741.0, []]
[0.645773, 0.509623, 15975.0, 5.91, 744.0, []]
[0.689877, 0.547992, 16046.0, 4.96, 749.0, []]
[0.639517, 0.516855, 16058.0, 5.38, 750.0, []]
[0.773343, 0.619065, 16074.0, 5.74, 752.0, []]
[0.773788, 0.625902, 16161.0, 4.87, 754.0, []]
[0.769895, 0.623455, 16212.0, 5.53, 759.0, []]
[0.70393, 0.574942, 16232.0, 6.68, 764.0, []]
[0.757187, 0.616608, 16234.0, 5.64, 763.0, []]
[0.703821, 0.575084, 16246.0, 6.48, 765.0, []]
[0.672355, 0.545214, 16307.0, 5.74, 767.0, []]
[0.77111, 0.63394, 16400.0, 5.65, 771.0, []]
[0.637657, 0.520881, 16417.0, 5.78, 772.0, []]
[0.713526, 0.592468, 16432.0, 5.45, 773.0, []]
[0.149052, 0.116106, 16522.0, 5.27, 776.0, []]
[0.666193, 0.550682, 16538.0, 5.84, 777.0, []]
[0.470279, 0.385619, 16555.0, 5.3, 778.0, []]
[0.767481, 0.641046, 16582.0, 4.08, 779.0, []]
[0.75086, 0.627606, 16620.0, 4.83, 781.0, []]
[0.680469, 0.57445, 16628.0, 5.3, 782.0, []]
[0.433296, 0.373505, 16727.0, 5.76, 785.0, []]
[0.580304, 0.496717, 16739.0, 4.91, 788.0, []]
[0.56165, 0.47044, 16754.0, 4.74, 789.0, []]
[0.762524, 0.646846, 16765.0, 5.72, 790.0, []]
[0.713522, 0.611375, 16811.0, 5.74, 793.0, []]
[0.58663, 0.495151, 16815.0, 4.11, 794.0, []]
[0.745737, 0.639639, 16861.0, 6.32, 797.0, []]
[0.492492, 0.428853, 16895.0, 4.1, 799.0, []]
[0.539991, 0.469763, 16901.0, 5.43, 800.0, []]
[0.669559, 0.579233, 16908.0, 4.65, 801.0, []]
[0.443226, 0.37409, 16920.0, 5.21, 802.0, []]
[0.755497, 0.652715, 16970.0, 3.47, 804.0, []]
[0.284081, 0.237502, 16978.0, 4.12, 806.0, []]
[0.717858, 0.625776, 17017.0, 6.4, 808.0, []]
[0.7264, 0.634514, 17036.0, 5.78, 809.0, []]
[0.479599, 0.411621, 17051.0, 5.4, 810.0, []]
[0.732399, 0.637352, 17081.0, 4.24, 811.0, []]
[0.734288, 0.643718, 17093.0, 5.17, 812.0, []]
[0.740327, 0.648904, 17094.0, 4.27, 813.0, []]
[0.257682, 0.233908, 17138.0, 6.26, 815.0, []]
[0.712413, 0.625317, 17206.0, 4.47, 818.0, []]
[0.648643, 0.583566, 17361.0, 4.52, 824.0, []]
[0.704143, 0.636992, 17459.0, 5.83, 828.0, []]
[0.263444, 0.245621, 17463.0, 5.94, 829.0, []]
[0.332482, 0.292755, 17504.0, 5.73, 833.0, []]
[0.412241, 0.38006, 17506.0, 3.77, 834.0, []]
[0.605662, 0.543253, 17528.0, 6.51, 835.0, []]
[0.705277, 0.642275, 17543.0, 5.26, 836.0, []]
[0.285706, 0.251756, 17566.0, 4.83, 837.0, []]
[0.655433, 0.600505, 17573.0, 3.61, 838.0, []]
[0.577099, 0.531516, 17584.0, 4.22, 840.0, []]
[0.624722, 0.567902, 17652.0, 4.45, 841.0, []]
[0.599834, 0.55698, 17709.0, 4.56, 843.0, []]
[0.670976, 0.614028, 17713.0, 6.14, 844.0, []]
[0.651581, 0.596554, 17729.0, 5.39, 845.0, []]
[0.707617, 0.656942, 17769.0, 5.52, 847.0, []]
[0.597062, 0.548286, 17793.0, 5.92, 848.0, []]
[0.685423, 0.633815, 17824.0, 4.76, 850.0, []]
[0.597298, 0.55056, 17829.0, 5.48, 851.0, []]
[0.338246, 0.307302, 17848.0, 5.25, 852.0, []]
[0.43847, 0.417031, 17878.0, 3.93, 854.0, []]
[0.569645, 0.539203, 17904.0, 5.34, 855.0, []]
[0.569184, 0.538121, 18149.0, 5.93, 863.0, []]
[0.683386, 0.658834, 18191.0, 5.76, 867.0, []]
[0.682792, 0.661862, 18256.0, 5.58, 869.0, []]
[0.189628, 0.174488, 18293.0, 4.76, 872.0, []]
[0.607149, 0.592947, 18296.0, 5.1, 873.0, []]
[0.709405, 0.687621, 18322.0, 3.89, 874.0, ['AZHA']]
[0.667101, 0.656043, 18404.0, 5.8, 878.0, []]
[0.547276, 0.541389, 18411.0, 4.68, 879.0, []]
[0.58029, 0.575558, 18449.0, 4.94, 882.0, []]
[0.653973, 0.639273, 18454.0, 5.44, 883.0, []]
[0.660884, 0.656356, 18519.0, 4.63, 887.0, []]
[0.660886, 0.656355, 18520.0, 4.63, 888.0, []]
[0.6533, 0.642527, 18535.0, 5.82, 889.0, []]
[0.699447, 0.69771, 18604.0, 4.71, 896.0, []]
[0.543324, 0.535145, 18622.0, 2.88, 897.0, ['ACAMAR']]
[0.543304, 0.535171, 18623.0, 4.35, 898.0, []]
[0.70742, 0.705484, 18633.0, 5.56, 899.0, []]
[0.64053, 0.638304, 18692.0, 5.69, 901.0, []]
[0.703597, 0.708823, 18760.0, 6.11, 904.0, []]
[0.627745, 0.638254, 18769.0, 5.91, 905.0, []]
[0.697217, 0.704349, 18784.0, 5.75, 907.0, []]
[0.310804, 0.307556, 18866.0, 4.98, 909.0, []]
[0.697722, 0.712336, 18883.0, 5.62, 910.0, []]
[0.698256, 0.712287, 18884.0, 2.54, 911.0, ['MENKAR']]
[0.619377, 0.628218, 18907.0, 5.88, 914.0, []]
[0.411647, 0.429248, 18925.0, 2.91, 915.0, []]
[0.692438, 0.708975, 18953.0, 5.32, 917.0, []]
[0.378664, 0.39743, 18970.0, 4.77, 918.0, []]
[0.641046, 0.654575, 18978.0, 4.08, 919.0, []]
[0.538186, 0.563056, 19058.0, 3.32, 921.0, []]
[0.6877, 0.713844, 19107.0, 5.26, 925.0, []]
[0.624147, 0.654531, 19134.0, 5.45, 927.0, []]
[0.624146, 0.654531, 19135.0, 7.0, 928.0, []]
[0.350689, 0.36193, 19319.0, 5.12, 934.0, []]
